1990.60822,  -1.18065,   1.10641,  -1.10641
1990.61644,   0.71006,   1.11353,  -1.11353
1990.61918,   0.23557,   1.11056,  -1.11056
1990.62192,   0.23502,   1.09455,  -1.09455
1990.62466,  -2.01548,   1.18269,  -1.18269
1990.62740,  -1.56913,   1.21791,  -1.21791
1990.63562,   0.00000,   1.15106,  -1.15106
1990.63836,  -1.96567,   1.23212,  -1.23212
1990.64110,  -1.50003,   1.27475,  -1.27475
1990.64384,  -3.32937,   1.47600,  -1.47600
1990.64658,   1.42213,   1.50233,  -1.50233
1990.65479,   3.03437,   1.64767,  -1.64767
1990.65753,   0.12446,   1.64714,  -1.64714
1990.66027,   0.74350,   1.65475,  -1.65475
1990.66301,  -1.36733,   1.66363,  -1.66363
1990.66575,   0.99627,   1.62744,  -1.62744
1990.67671,   0.12384,   1.45100,  -1.45100
1990.67945,   0.37060,   1.45238,  -1.45238
1990.68219,  -0.99133,   1.44960,  -1.44960
1990.68493,   0.74442,   1.45055,  -1.45055
1990.69315,  -0.24752,   1.42739,  -1.42739
1990.69589,  -0.24814,   1.41962,  -1.41962
1990.69863,   0.37198,   1.42108,  -1.42108
1990.70137,  -1.12011,   1.44202,  -1.44202
1990.70411,  -0.50188,   1.37438,  -1.37438
1990.71233,   0.25126,   1.33003,  -1.33003
1990.71507,   0.12539,   1.33032,  -1.33032
1990.71781,  -0.62854,   1.26345,  -1.26345
1990.72055,  -1.52481,   1.26494,  -1.26494
1990.72329,  -0.12812,   1.02306,  -1.02306
1990.73151,  -2.20359,   1.09010,  -1.09010
1990.73425,   1.04303,   0.88450,  -0.88450
1990.73699,  -1.04303,   0.91431,  -0.91431
1990.73973,  -1.45217,   0.95591,  -0.95591
1990.74247,   1.45217,   0.96215,  -0.96215
1990.75068,   2.58747,   1.10038,  -1.10038
1990.75342,   0.38241,   1.10335,  -1.10335
1990.75616,  -1.15164,   1.12997,  -1.12997
1990.75890,   0.12862,   1.10839,  -1.10839
1990.76164,  -0.38635,   1.09922,  -1.09922
1990.76986,   0.51480,   1.10384,  -1.10384
1990.77260,  -2.46926,   1.23299,  -1.23299
1990.77534,  -1.59155,   1.28062,  -1.28062
1990.77808,  -1.75325,   1.31566,  -1.31566
1990.78082,   1.21705,   1.33881,  -1.33881
1990.78904,   0.93646,   1.35392,  -1.35392
1990.79178,  -1.47555,   1.39326,  -1.39326
1990.79452,   0.00000,   1.38616,  -1.38616
1990.79726,   2.27131,   1.43636,  -1.43636
1990.80000,   1.70273,   1.48569,  -1.48569
1990.80822,   0.90498,   1.41613,  -1.41613
1990.81096,  -0.51613,   1.40155,  -1.40155
1990.81370,   0.00000,   1.38201,  -1.38201
1990.81644,  -0.64893,   1.35113,  -1.35113
1990.81918,  -1.57484,   1.35799,  -1.35799
1990.82740,  -0.93024,   1.24605,  -1.24605
1990.83014,   0.39973,   1.24633,  -1.24633
1990.83288,   0.13289,   1.21979,  -1.21979
1990.83562,   0.79365,   1.23230,  -1.23230
1990.83836,   1.56866,   1.27833,  -1.27833
1990.84658,   0.90382,   1.28908,  -1.28908
1990.84932,  -0.64475,   1.17373,  -1.17373
